appid,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,total_reviews,positive_ratio,log_owners,is_free,Action,Adventure,RPG,Strategy,Simulation,Sports,Racing,release_quarter,release_dayofweek,release_is_q4,release_is_holiday,release_is_summer,release_is_tuesday,required_age,has_website,has_support_email,platform_windows,platform_mac,platform_linux,platform_count,supported_languages_count,full_audio_languages_count,weighted_language_score,screenshot_count,about_length,short_desc_length,has_detailed_desc,is_multiplayer,has_achievements,has_cloud_save,has_controller_support,has_vr_support,has_in_app_purchases,has_family_sharing,category_count,tag_count,top_tag_votes_total,top_tag_votes_mean,tag_singleplayer,tag_action,tag_casual,tag_adventure,tag_2d,tag_3d,tag_strategy,tag_simulation,tag_puzzle,tag_atmospheric,tag_rpg,tag_colorful,tag_pixel_graphics,tag_story_rich,tag_exploration,tag_cute,tag_firstperson,tag_arcade,tag_fantasy,tag_early_access,tag_multiplayer,tag_funny,tag_horror,tag_actionadventure,tag_retro,tag_shooter,tag_relaxing,tag_family_friendly,tag_platformer,tag_scifi,tag_anime,tag_combat,tag_female_protagonist,tag_controller,tag_topdown,tag_stylized,tag_third_person,tag_survival,tag_2d_platformer,tag_difficult,tag_mystery,tag_linear,tag_cartoony,tag_psychological_horror,tag_dark,tag_realistic,tag_comedy,tag_open_world,tag_choices_matter,tag_visual_novel,package_count,sku_count,achievement_count,release_month,store_page_score,platform_reach,is_mature_content,marketing_score,steam_integration,localization_score
644400,5,0,10000.0,0,0,0,0,399.0,399.0,0.0,0,5,1.0,9.210440366976515,0,0,0,0,0,1,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.2512998266897747,10.0,1180.0,256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,71.0,17.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.850259965337955,0.3333333333333333,0,1.0,0.15,0.23847487001733103
1112940,7,7,10000.0,0,0,0,0,499.0,499.0,0.0,0,14,0.5,9.210440366976515,0,0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.14731369150779894,7.0,934.0,303.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,63.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.6094627383015598,0.3333333333333333,0,0.515,0.15,0.1354852686308492
3047610,58,16,10000.0,0,0,0,0,399.0,399.0,0.0,0,74,0.7837837837837838,9.210440366976515,0,0,1,0,0,1,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.268630849220104,5.0,809.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,956.0,191.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.5537261698440209,0.3333333333333333,0,0.42500000000000004,0.15,0.226473136915078
2506020,6,2,10000.0,0,0,0,0,299.0,299.0,0.0,0,8,0.75,9.210440366976515,0,1,1,0,0,0,0,0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.17331022530329288,7.0,1367.0,290.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,218.0,43.6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,8.0,0.6146620450606587,0.6666666666666666,0,0.515,0.5,0.12998266897746966
846000,0,0,10000.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,9.210440366976515,1,0,1,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,8.0,1072.5,211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,360.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.6546620450606587,0.3333333333333333,0,0.56,0.5,0.12998266897746966
2779150,2,0,10000.0,0,0,0,0,499.0,499.0,0.0,0,2,1.0,9.210440366976515,0,1,0,0,0,0,0,0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,8.0,889.0,116.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,12.0,218.0,43.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.6546620450606587,0.3333333333333333,0,0.56,0.4,0.15498266897746965
374450,18,6,10000.0,107,0,107,0,499.0,499.0,0.0,0,24,0.75,9.210440366976515,0,0,0,0,1,0,0,0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.2512998266897747,22.0,2196.0,338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.850259965337955,1.0,0,1.0,0.15,0.18847487001733101
1162650,993,59,35000.0,630,0,667,0,3499.0,4999.0,30.0,11,1052,0.943916349809886,10.463131911491969,0,0,1,1,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.2339688041594454,8.0,4283.0,275.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,7.0,226.0,45.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,42.0,3.0,0.6667937608318892,0.3333333333333333,0,0.56,1.0,0.22547660311958406
2836630,5,2,10000.0,0,0,0,0,0.0,0.0,0.0,0,7,0.7142857142857143,9.210440366976515,1,1,0,1,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,5.0,994.0,163.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,720.0,144.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6346620450606586,0.3333333333333333,0,0.7749999999999999,0.0,0.15498266897746965
292180,717,297,75000.0,1249,0,1788,0,0.0,0.0,0.0,1,1014,0.7071005917159763,11.225256725762891,1,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0.5805892547660312,20.0,3192.0,184.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0,1076.0,215.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9161178509532063,1.0,0,1.0,0.15,0.4854419410745234
982090,1,0,10000.0,0,0,0,0,299.0,299.0,0.0,0,1,1.0,9.210440366976515,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.17331022530329288,14.0,1016.0,162.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,100.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,4.0,0.8346620450606587,0.6666666666666666,0,1.0,0.75,0.12998266897746966
1765820,17,3,35000.0,0,0,0,0,299.0,299.0,0.0,0,20,0.85,10.463131911491969,0,1,1,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,9.0,1202.0,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0,1035.0,207.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.6946620450606588,0.3333333333333333,0,0.605,0.15,0.15498266897746965
1141570,28,4,10000.0,0,0,0,0,1499.0,1499.0,0.0,0,32,0.875,9.210440366976515,0,1,0,0,1,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.4159445407279029,8.0,871.0,277.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,20.0,220.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,2.0,0.8031889081455806,0.3333333333333333,0,0.9099999999999999,1.0,0.31195840554592713
480900,106,20,35000.0,452,0,640,0,299.0,299.0,0.0,0,126,0.8412698412698413,10.463131911491969,0,0,1,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,0.43674176776429807,14.0,1416.0,300.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,187.0,37.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,7.0,0.8873483535528597,0.6666666666666666,0,1.0,0.75,0.4025563258232236
1799730,8,1,150000.0,0,0,0,0,999.0,999.0,0.0,0,9,0.8888888888888888,11.918397239722838,0,1,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.17331022530329288,5.0,1097.0,274.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,20.0,1570.0,314.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,10.0,0.5346620450606586,0.6666666666666666,0,0.42500000000000004,0.4,0.15498266897746965
752810,3,6,10000.0,0,0,0,0,499.0,499.0,0.0,0,9,0.3333333333333333,9.210440366976515,0,0,1,1,0,0,0,0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.17331022530329288,5.0,1166.0,159.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,103.0,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,11.0,0.6346620450606586,1.0,0,0.7749999999999999,0.75,0.12998266897746966
1001140,328,40,35000.0,87,0,74,0,1999.0,1999.0,0.0,2,368,0.8913043478260869,10.463131911491969,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,0.43674176776429807,11.0,1505.0,307.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,1426.0,285.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,28.0,2.0,0.8873483535528597,0.3333333333333333,0,1.0,0.5,0.37755632582322357
911260,41,50,10000.0,91,0,91,0,0.0,0.0,0.0,1,91,0.4505494505494505,9.210440366976515,1,1,1,1,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,8.0,1072.5,211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,360.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.6546620450606587,0.3333333333333333,0,0.56,0.5,0.12998266897746966
956390,4,2,10000.0,0,0,0,0,999.0,999.0,0.0,0,6,0.6666666666666666,9.210440366976515,0,0,1,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,10.0,1291.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,47.0,15.666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.7346620450606587,0.3333333333333333,0,0.65,0.15,0.15498266897746965
2227420,4,1,10000.0,0,0,0,0,299.0,299.0,0.0,0,5,0.8,9.210440366976515,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,8.0,1072.5,211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,360.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.6546620450606587,0.3333333333333333,0,0.56,0.5,0.12998266897746966
1134320,24,8,10000.0,0,0,0,0,0.0,0.0,0.0,0,32,0.75,9.210440366976515,1,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,15.0,692.0,258.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,380.0,76.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.8346620450606587,0.3333333333333333,0,1.0,0.0,0.12998266897746966
1533080,21,6,35000.0,0,0,0,0,99.0,99.0,0.0,0,27,0.7777777777777778,10.463131911491969,0,0,0,0,1,0,0,0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,5.0,412.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,1129.0,225.8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.28466204506065856,0.3333333333333333,0,0.42500000000000004,0.15,0.15498266897746965
1739650,109,83,10000.0,4,0,4,0,799.0,1599.0,50.0,1,192,0.5677083333333334,9.210440366976515,0,0,0,0,1,1,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.32062391681109187,9.0,1465.0,250.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,19.0,643.0,128.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,0.7241247833622185,0.3333333333333333,0,0.605,0.75,0.24046793760831892
1325960,4,8,10000.0,0,0,0,0,99.0,199.0,50.0,0,12,0.3333333333333333,9.210440366976515,0,0,0,0,1,1,0,0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.7452339688041594,5.0,942.0,270.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,1590.0,318.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,0.7490467937608319,0.6666666666666666,0,0.7749999999999999,0.5,0.5589254766031195
340340,397,92,10000.0,134,0,123,0,499.0,499.0,0.0,1,489,0.8118609406952966,9.210440366976515,0,0,0,0,0,1,0,0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,12.0,1889.0,60.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,20.0,1228.0,245.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,4.0,0.7846620450606586,0.3333333333333333,0,0.8,1.0,0.12998266897746966
730280,19,19,10000.0,0,0,0,0,499.0,499.0,0.0,0,38,0.5,9.210440366976515,0,0,0,0,0,1,0,0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,5.0,688.0,251.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,66.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.5346620450606586,0.3333333333333333,0,0.42500000000000004,0.15,0.15498266897746965
621220,672,172,150000.0,837,0,900,0,1799.0,1799.0,0.0,2,844,0.7962085308056872,11.918397239722838,0,0,1,1,1,1,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.17331022530329288,9.0,1229.0,297.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,18.0,257.0,51.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,1.0,0.7946620450606587,1.0,0,0.9550000000000001,1.0,0.15498266897746965
1496350,5,2,35000.0,0,0,0,0,99.0,99.0,0.0,0,7,0.7142857142857143,10.463131911491969,0,0,0,0,0,0,0,0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,5.0,904.0,97.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,225.0,45.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,6.0,0.5346620450606586,0.3333333333333333,0,0.42500000000000004,0.5,0.12998266897746966
581340,31,23,75000.0,375,0,337,0,499.0,499.0,0.0,28,54,0.5740740740740741,11.225256725762891,0,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,13.0,2106.0,244.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,68.0,22.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.7346620450606587,0.3333333333333333,0,0.65,0.15,0.12998266897746966
